['%OpenBCI Raw EEG Data']
['%']
['%Sample Rate = 250.0 Hz']
['%First Column = SampleIndex']
['%Last Column = Timestamp ']
['%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data']
28, -4244.98, 604.19, -10054.02, 17366.72, -88052.99, -80743.30, -77747.61, -99987.02, 0.000, 0.000, 0.000, 19:25:50.657
29, 2073.95, 7933.26, -11351.42, 12970.63, -89455.37, -89990.63, -87371.98, -109585.73, 0.000, 0.000, 0.000, 19:25:50.657
30, 4001.25, 10887.20, -13931.57, 10244.05, -83298.51, -97979.12, -95706.30, -117894.61, 0.000, 0.000, 0.000, 19:25:50.657
31, -23.83, 8191.98, -18845.78, 11475.99, -67124.34, -95311.75, -93139.67, -115273.89, 0.000, 0.000, 0.000, 19:25:50.657
32, -5947.22, 4762.02, -25628.31, 14830.07, -47658.99, -85538.85, -83306.11, -105367.04, 0.044, 0.012, 0.974, 19:25:50.657
33, -7851.30, 3395.41, -29167.13, 17059.90, -33394.22, -79641.72, -77442.27, -99437.81, 0.000, 0.000, 0.000, 19:25:50.657
34, -5405.01, 6454.00, -26749.54, 14777.07, -31338.26, -88390.93, -86555.77, -108526.97, 0.000, 0.000, 0.000, 19:25:50.657
35, -4397.82, 6669.83, -25111.63, 13368.33, -29451.82, -96023.20, -94523.87, -116468.23, 0.000, 0.000, 0.000, 19:25:50.658
36, -6261.17, 3449.34, -27435.89, 15226.66, -21005.74, -93395.82, -91998.68, -113889.40, 0.000, 0.000, 0.000, 19:25:50.658
37, -9074.14, -372.87, -30409.66, 18741.40, -8755.40, -83705.34, -82250.48, -104069.54, 0.000, 0.000, 0.000, 19:25:50.658
38, -9912.24, -842.26, -28719.00, 20426.74, -876.70, -77807.96, -76385.20, -98141.05, 0.000, 0.000, 0.000, 19:25:50.658
39, -6679.13, 3641.32, -24726.93, 17798.89, -4224.30, -86647.63, -85589.97, -107322.77, 0.000, 0.000, 0.000, 19:25:50.658
40, -5704.95, 5095.33, -23474.79, 16313.62, -6638.85, -94451.30, -93732.20, -115439.76, 0.000, 0.000, 0.000, 19:25:50.658
41, -6973.43, 2890.15, -24474.24, 18300.49, -1530.13, -91860.23, -91243.88, -112896.02, 0.000, 0.000, 0.000, 19:25:50.658
42, -8744.96, 99.24, -26491.29, 21930.55, 8046.87, -82231.22, -81554.45, -103133.02, 0.046, 0.012, 0.976, 19:25:50.658
43, -9377.92, 214.49, -26629.98, 23297.45, 13676.94, -76899.99, -76263.48, -97778.62, 0.000, 0.000, 0.000, 19:25:51.123
44, -6447.18, 4415.27, -23974.10, 20161.23, 8759.85, -86045.25, -85780.56, -107272.63, 0.000, 0.000, 0.000, 19:25:51.123
45, -5079.84, 6370.25, -22702.31, 18403.22, 5165.78, -93850.30, -93921.38, -115389.78, 0.000, 0.000, 0.000, 19:25:51.124
46, -6857.87, 4816.89, -23758.50, 20112.19, 8993.63, -91315.08, -91484.79, -112902.05, 0.000, 0.000, 0.000, 19:25:51.124
47, -9479.08, 2232.25, -25512.30, 23383.23, 17197.14, -81777.16, -81885.97, -103232.78, 0.000, 0.000, 0.000, 19:25:51.124
48, -9669.01, 2228.00, -25695.41, 24471.36, 21753.97, -76523.48, -76671.27, -97959.09, 0.000, 0.000, 0.000, 19:25:51.124
49, -6284.24, 5998.54, -23285.22, 21007.35, 16081.77, -85881.10, -86402.19, -107670.12, 0.000, 0.000, 0.000, 19:25:51.124
50, -4575.80, 7437.97, -22058.96, 19120.71, 12017.71, -93517.66, -94370.25, -115613.79, 0.000, 0.000, 0.000, 19:25:51.124
